BookID,BookName,PageName,IDAnnot,DefinitionTranscription
b_7032836325,1.Zavorda,zavorda_8103_68v,89,ἐπορεύετο
b_7032836325,1.Zavorda,zavorda_8102_67v,111,ἔχοντι
b_7032836325,1.Zavorda,zavorda_8091_57v,54,ἐκπλαγείς
b_2802960295,2.XER093,Xer_030_441r,10,ἔρομαι
b_2802960295,2.XER093,Xer_022_424v,17,κακὸν θέαμα
b_7032836325,1.Zavorda,zavorda_8097_63v,29,(ει)<δ(ος)> ιχ(θύος)
b_7032836325,1.Zavorda,zavorda_8105_71r,153,"ὁ μεθύσ(ας) ·
(καὶ) χορεύ(ων)"
b_7032836325,1.Zavorda,zavorda_8110_75r,75,ἐπαγγελί(αν)
b_5553899179,3.EBE1082,EBE1082_069_49v,25,ἀρέσκοντες
b_5553899179,3.EBE1082,EBE1082_059_39v,10,κίνησις κατουσί(αν)| ἐκ τοῦ μὴ ὄντο(ς)| εἰς τὸ ει(ναι)
b_5553899179,3.EBE1082,EBE1082_054_35r,10,κρεῖσσον| βέλτιον
b_7032836325,1.Zavorda,zavorda_8107_73r,97,ὑπόδειγμ<α>
b_7032836325,1.Zavorda,zavorda_8110_75r,144,<σανιδωτ(όν)>
b_7032836325,1.Zavorda,zavorda_8103_69r,47,πεμπο(μένους) ἐκ (θεοῦ)
b_7032836325,1.Zavorda,zavorda_8107_72v,164,ἔνοπλ(ος)
b_2802960295,2.XER093,Xer_004_388v,4,ἀκούσωμεν
b_2802960295,2.XER093,Xer_017_415r,7,"ἡ τοῦ πρώην μὴ ὄντως
ἐν τῷ νοΐ · νεοφανές ἔμφασις"
b_7032836325,1.Zavorda,zavorda_8101_66v,70,κοψοαίδοιοι
b_2802960295,2.XER093,Xer_055_491r,24,ὑπολαμβάνει
b_2802960295,2.XER093,Xer_066_513r,11,εὐχερῶς · ἠ(γουν) εὐκόλως
b_7032836325,1.Zavorda,zavorda_8096_62v,98,σκληρ(ός)
b_7032836325,1.Zavorda,zavorda_8110_75r,96,τὰ ὑποβάθρ(αν)
b_2802960295,2.XER093,Xer_024_429r,7,ἐθέλοντί· τὸ ἔξω τύπου παντὸς· κ(αὶ) ἐπὶ προσθήματος· ἠ(γουν) καθαρότερον
b_7032836325,1.Zavorda,zavorda_8092_59r,97,ἀδημον(οῦν)(τος)
b_7032836325,1.Zavorda,zavorda_8101_66v,65,ὰπομάττεται
b_7032836325,1.Zavorda,zavorda_8097_64r,78,θρηνητ(ικὸν) · ἐπίρρ(ημα)
b_2802960295,2.XER093,Xer_006_392v,8,"ἢ ὡς
ἀλλοτρόπως · ἢ ἀλλ’ ἕως"
b_7032836325,1.Zavorda,zavorda_8103_68v,69,τ(ὸν) ζῶντα λαμβάνει
b_2802960295,2.XER093,Xer_003_386v,18,φαεινότατον
b_7032836325,1.Zavorda,zavorda_8107_72v,79,στεν<ά>ζει
b_2802960295,2.XER093,Xer_056_492v,13,τόξευσας
b_7032836325,1.Zavorda,zavorda_8105_71r,169,ὄχλ(ος)
b_5553899179,3.EBE1082,EBE1082_060_40v,2,παρατέρψις
b_7032836325,1.Zavorda,zavorda_8107_72v,100,χωλαίνει
b_7032836325,1.Zavorda,zavorda_8106_71v,172,(μετα)πορεύσον(ται)
b_7032836325,1.Zavorda,zavorda_8098_65r,64,(παρά)σχοις
b_2802960295,2.XER093,Xer_030_441r,21,χολαίνει
b_7032836325,1.Zavorda,zavorda_8099_66r,2,ἐκτύπωμα
b_7032836325,1.Zavorda,zavorda_8106_71v,6,ὁ λαμπρὰ ἱμ<ά>τι<α> ἔχ(ων)
b_7032836325,1.Zavorda,zavorda_8103_68v,117,ὁ ἡμίκαυστ(ος)
b_7032836325,1.Zavorda,zavorda_8094_60v,90,ἀνατροπ(ὴν) ἔπαθ(εν)
b_7032836325,1.Zavorda,zavorda_8101_66v,38,ἔφερ(ον)
b_2802960295,2.XER093,Xer_077_535r,10,ὑποχωρήσω
b_5553899179,3.EBE1082,EBE1082_056_36v,21,πλόκαμοι| <τρίχες κλοσμ(έν)αι>
b_7032836325,1.Zavorda,zavorda_8104_70r,29,(κατά)σφαζε
b_7032836325,1.Zavorda,zavorda_8104_69v,79,δέσ(εις)
b_7032836325,1.Zavorda,zavorda_8108_74r,89,προβατομ(άν)δρ(οις)
b_2802960295,2.XER093,Xer_070_521r,21,ὁμοποιΐας
b_2802960295,2.XER093,Xer_064_509r,8,"προοδο
ποιεῖσθ(αι) · κ(αὶ) ὁψικεβεσθ(αι)"
b_7032836325,1.Zavorda,zavorda_8096_63r,69,ἀφίκετο
b_7032836325,1.Zavorda,zavorda_8101_67r,65,ἐπέρχεσθαι
b_7032836325,1.Zavorda,zavorda_8105_71r,67,μελαν(ός)
b_7032836325,1.Zavorda,zavorda_8102_68r,74,τὸ θυσιάσ(ας)
b_2802960295,2.XER093,Xer_080_540v,4,φῶς
b_7032836325,1.Zavorda,zavorda_8099_65v,134,ἠκολούθ(ουν)
b_5553899179,3.EBE1082,EBE1082_059_39v,18,τὸ θεμέλιον
b_7032836325,1.Zavorda,zavorda_8102_68r,121,ὁ ὀργίλος
b_7032836325,1.Zavorda,zavorda_8102_68r,31,ἐνεδέδυτο
b_7032836325,1.Zavorda,zavorda_8107_72v,53,συζυγί(ας)
b_2802960295,2.XER093,Xer_063_506v,7,προθυμία
b_2802960295,2.XER093,Xer_023_427r,3,"ἡθέλησεν ·
ἔκλεξεν κ(αὶ) προἔκρινεν"
b_7032836325,1.Zavorda,zavorda_8107_73r,20,"τὸ οὐδ(έν)
τ(ῶν) δύο"
b_7032836325,1.Zavorda,zavorda_8096_62v,85,ἐχθρ(ὸς) ἀδιάλλακτ(ος)
b_7032836325,1.Zavorda,zavorda_8101_67r,40,ὑψου(μένην)
b_7032836325,1.Zavorda,zavorda_8110_75r,21,ἔλαττον
b_2802960295,2.XER093,Xer_063_506v,4,οἱ πλέοντ(ες)
b_7032836325,1.Zavorda,zavorda_8093_59v,18,δειν(ὸν) · βαρύ
b_2802960295,2.XER093,Xer_015_410v,13,βάσις
b_7032836325,1.Zavorda,zavorda_8105_71r,53,ὁ νέ(ος)
b_7032836325,1.Zavorda,zavorda_8090_57r,122,ἀρχηγ(ός)
b_7032836325,1.Zavorda,zavorda_8094_60v,25,μεμιγ(μένος)
b_7032836325,1.Zavorda,zavorda_8092_58v,15,ὁ καθαρ(ὸς) ἀήρ
b_2802960295,2.XER093,Xer_039_459r,10,τὸ βέλος
b_2802960295,2.XER093,Xer_003_386v,6,ἀνίκητον κ(αὶ) ἄτρεπτον
b_5553899179,3.EBE1082,EBE1082_068_49r,11,δίστεγα
b_7032836325,1.Zavorda,zavorda_8094_61r,129,ποῖ(ον)
b_2802960295,2.XER093,Xer_032_444v,3,εὐχαιρῶς · κ(αὶ) εύκόλως
b_5553899179,3.EBE1082,EBE1082_062_42v,24,γυμνότης
b_2802960295,2.XER093,Xer_044_468v,22,καλλοπίδως · ἢ πιθανολογί(ας)
b_2802960295,2.XER093,Xer_082_545r,10,χαλινὸς
b_2802960295,2.XER093,Xer_038_456v,9,εὐφρανθῆναι
b_7032836325,1.Zavorda,zavorda_8091_57v,88,ἡ ἀδάμαστ(ος)
b_7032836325,1.Zavorda,zavorda_8105_70v,78,σαβακ<ά>τι(ον)
b_7032836325,1.Zavorda,zavorda_8101_67r,30,ἐμιάνθ(ης)
b_7032836325,1.Zavorda,zavorda_8105_71r,138,κοφινίδι(ον) μελισσ(ῶν)
b_7032836325,1.Zavorda,zavorda_8091_58r,50,ἐντρεπόμενος
b_2802960295,2.XER093,Xer_010_401r,19,ἐδιώχθησαν
b_2802960295,2.XER093,Xer_026_433r,14,ἐμβαλῶν
b_7032836325,1.Zavorda,zavorda_8101_67r,27,μόρφωμ<α>
b_2802960295,2.XER093,Xer_027_435r,9,ἔξεστιν
b_7032836325,1.Zavorda,zavorda_8094_61r,57,"ἄποθ(εν)
(καὶ) χωρ(ίς)"
b_7032836325,1.Zavorda,zavorda_8094_60v,120,ἔπραξα
b_2802960295,2.XER093,Xer_061_502v,20,ἀπὲστειλε
b_7032836325,1.Zavorda,zavorda_8105_70v,59,πόρθει
b_5553899179,3.EBE1082,EBE1082_055_36r,11,βαστάζει
b_2802960295,2.XER093,Xer_040_461r,12,ῥογολόγοι
b_5553899179,3.EBE1082,EBE1082_059_40r,11,κέχαρτο
b_7032836325,1.Zavorda,zavorda_8098_65r,55,συγγράφ(ων)
b_7032836325,1.Zavorda,zavorda_8110_74v,109,χλευάζει
b_2802960295,2.XER093,Xer_019_419r,19,"ἀντ(ὶ) τοῦ ·
ἀχανὴς κ(αὶ) ἄφωνος ἔμεινεν ὡς ὁ ἄδης"
b_7032836325,1.Zavorda,zavorda_8103_68v,87,ἐκρέμ(αν)το
b_2802960295,2.XER093,Xer_073_527r,12,ὁ τὰς τάξεις ἄρχων κ(αὶ) τὸ στρατόπαιδον
b_2802960295,2.XER093,Xer_052_485r,13,βούλημα
b_2802960295,2.XER093,Xer_060_501r,10,ας μου ἔλθοι
b_2802960295,2.XER093,Xer_044_469r,3,"ἡ κεφαλῆ · ἢ αἰ
τρίχαι"
b_7032836325,1.Zavorda,zavorda_8099_65v,114,ἐυθέ(ως)
b_2802960295,2.XER093,Xer_058_497r,4,"λοι
π(ὸν) κ(αὶ) δια τοῦτο"
b_7032836325,1.Zavorda,zavorda_8099_65v,92,"ὁ ἑκουσί(ως) μὴ
ἀκού(ων)"
b_7032836325,1.Zavorda,zavorda_8098_64v,74,μεγαλόφων(ον)
b_5553899179,3.EBE1082,EBE1082_068_48v,3,ἐσφάλη
b_7032836325,1.Zavorda,zavorda_8096_63r,89,καρπ(ὸς) ὁ χρονέ(ος)
b_2802960295,2.XER093,Xer_002_385r,6,φορτομένων
b_7032836325,1.Zavorda,zavorda_8101_66v,22,ὁ κώνωψ
b_7032836325,1.Zavorda,zavorda_8110_74v,36,(ἀντὶ) τ(οῦ) οὕτ(ως)
b_2802960295,2.XER093,Xer_038_456v,23,ἡγιασμ(ένος)
b_7032836325,1.Zavorda,zavorda_8099_65v,103,ἐξίσ(ου) επιμε<ρί · ζ(ων)>
b_5553899179,3.EBE1082,EBE1082_067_48r,28,διακρίναντες
b_5553899179,3.EBE1082,EBE1082_063_43v,25,"ὁ ποικίλα κ(αὶ) ἐξαί
 σια τ(ῶν) χειρ(ῶν) ἐργάζόμενος"
b_2802960295,2.XER093,Xer_081_543r,17,καιρὸν
b_7032836325,1.Zavorda,zavorda_8097_63v,127,ὑπάρχει
b_7032836325,1.Zavorda,zavorda_8099_66r,100,κατέπληττεν
b_2802960295,2.XER093,Xer_041_463r,11,καταπαύετ(αι)
b_7032836325,1.Zavorda,zavorda_8103_68v,11,ἐντολ(ῆς)
b_7032836325,1.Zavorda,zavorda_8102_67v,75,ὑπὸ μοίρ(ας)
b_7032836325,1.Zavorda,zavorda_8108_74r,100,χωλε<αι>ύ<νω>ω
b_2802960295,2.XER093,Xer_018_417r,7,σῶμα
b_5553899179,3.EBE1082,EBE1082_059_39v,16,"ἡ ἐκ τοῦ θ(εο)ῦ πρώτη πλάσις| ἐκ τοῦ
 μὴ ὄντος| παραγωγή"
b_7032836325,1.Zavorda,zavorda_8095_61v,28,ἀπενέγκη
b_7032836325,1.Zavorda,zavorda_8095_62r,134,θάψουσ(ιν)
b_7032836325,1.Zavorda,zavorda_8098_64v,51,(κατα)κο(μένος)
b_2802960295,2.XER093,Xer_066_513r,4,"μέν ἐστιν · ἡ πρὸς τὸ τύψαι ἐπιτηδεία ·
βακτηρία δὲ ἡ τοῦ γήρως ἀνάπαυσις"
b_7032836325,1.Zavorda,zavorda_8103_69r,103,(κατά)βρωμ<α>
b_7032836325,1.Zavorda,zavorda_8094_61r,80,ἀναρέει
b_2802960295,2.XER093,Xer_077_535r,9,δεικνύει
b_2802960295,2.XER093,Xer_004_388v,24,"ἀκρασιαν · ἢγουν
ἡ μὴ κρατούμ(ενη)"
b_7032836325,1.Zavorda,zavorda_8101_67r,95,ἐπῆρ(αν)
b_2802960295,2.XER093,Xer_053_486v,10,"ἐγρήγορ κ(αὶ)
προσεκτικὸν"
b_7032836325,1.Zavorda,zavorda_8094_60v,94,ἀναμερίσασθαι
b_5553899179,3.EBE1082,EBE1082_064_45r,1,δείξαντας
b_7032836325,1.Zavorda,zavorda_8093_60r,82,στερήσ(ας)
b_7032836325,1.Zavorda,zavorda_8101_67r,141,ἐπολέμησ(αν)
b_7032836325,1.Zavorda,zavorda_8103_68v,92,ὀυχ’ἧττον · (καὶ) οὐδαμ(ῶς)
b_7032836325,1.Zavorda,zavorda_8104_69v,136,σμίξ(ιν) αἰσχρ(ὰν) ἄτο<π(ον)> · ἢ ἀγέλ(ην) φορά<δ(ην)>
b_2802960295,2.XER093,Xer_024_428v,1,κομίσαντες
b_2802960295,2.XER093,Xer_056_492v,7,ὑπολαβ(ῶν)
b_5553899179,3.EBE1082,EBE1082_054_35r,5,ἠχεῖ
b_7032836325,1.Zavorda,zavorda_8097_64r,125,διασείειν
b_7032836325,1.Zavorda,zavorda_8093_59v,49,"ὁ λαλ(ῶν)
μεγάλα"
b_7032836325,1.Zavorda,zavorda_8099_66r,74,(τὸν) ἀπόβλητ(ον)
b_7032836325,1.Zavorda,zavorda_8098_65r,52,διεσκέυασ<α>
b_2802960295,2.XER093,Xer_083_547r,7,πούλησις κ(αὶ) πράσις
b_7032836325,1.Zavorda,zavorda_8094_60v,43,ἐκ πολλοῦ
b_7032836325,1.Zavorda,zavorda_8095_62r,141,ἄγαν ἔνδοξ(ον)
b_2802960295,2.XER093,Xer_024_428v,18,γνώσομαι
b_2802960295,2.XER093,Xer_032_444v,21,θεράπευσις
b_2802960295,2.XER093,Xer_050_481r,16,ταπεινὸς · κ(αὶ) ἐπιεικῆς τὸ ἦθος
b_2802960295,2.XER093,Xer_016_413r,14,τὸ τὰ ἔμβρια φροντίζω
b_7032836325,1.Zavorda,zavorda_8099_66r,160,πρ(οσ)καλεῖτ<αι>
b_7032836325,1.Zavorda,zavorda_8090_57r,38,ἁπαλότ(ης)
b_2802960295,2.XER093,Xer_059_499r,13,ἄγαν κ(αὶ) πάνυ μακάριον · κ(αὶ) πάν<μ>πλουτον
b_2802960295,2.XER093,Xer_074_529r,18,πόῤῥω
b_7032836325,1.Zavorda,zavorda_8104_70r,148,καθ’ἑτεροβα[[΄]]ρ(ει)(αν)
b_2802960295,2.XER093,Xer_009_398v,8,ἀφήσω
b_2802960295,2.XER093,Xer_011_402v,28,μὴ ὑπάρχοντας
b_7032836325,1.Zavorda,zavorda_8095_62r,47,ἀπείρ(οις) πολλ(οῖς)
b_2802960295,2.XER093,Xer_024_428v,27,φανερὸς
b_7032836325,1.Zavorda,zavorda_8093_59v,96,σκοτεινή
b_2802960295,2.XER093,Xer_039_459r,30,κατίχνος ἀναζητῆσαι
b_2802960295,2.XER093,Xer_064_509r,15,"διηνε
κῆς κ(αὶ) ἐπίπονος ἀσχολία"
b_7032836325,1.Zavorda,zavorda_8107_72v,3,"πύλ(αις)<(ας)> πρ(ῶ)τ(αις)<(ας)> (καὶ)
τελευταί(ας)"
b_2802960295,2.XER093,Xer_020_420v,11,διάδος κ(αὶ) νέμε τρυφᾶν πτωχοῖς
b_2802960295,2.XER093,Xer_083_547r,21,δι’ ἐγεῖραι
b_7032836325,1.Zavorda,zavorda_8107_73r,79,ἔξωθ(εν)
b_2802960295,2.XER093,Xer_027_435r,19,ἐξέπεσεν
b_7032836325,1.Zavorda,zavorda_8095_61v,12,ἐκώλυσ(εν)
b_7032836325,1.Zavorda,zavorda_8096_63r,44,βοὴ μάχη
b_2802960295,2.XER093,Xer_067_515r,1,μετὰ ἤχου
b_2802960295,2.XER093,Xer_015_411r,19,
b_7032836325,1.Zavorda,zavorda_8110_75r,86,το ὑπεράν<ω> εἴη
b_7032836325,1.Zavorda,zavorda_8094_60v,49,οἱ δοῦλοι
b_7032836325,1.Zavorda,zavorda_8107_72v,115,ὠδύρετο
b_5553899179,3.EBE1082,EBE1082_053_33v,21,μνησίκακος
b_2802960295,2.XER093,Xer_066_512v,24,"ἡ
παραφύσιν θερμασία"
b_7032836325,1.Zavorda,zavorda_8096_62v,75,κορέσαι · θρέψαι
b_7032836325,1.Zavorda,zavorda_8098_64v,56,<(ἐπίρρημα)> δηλον(ότι)
b_5553899179,3.EBE1082,EBE1082_064_44v,2,παγίδες
b_7032836325,1.Zavorda,zavorda_8108_73v,54,βλ<ά>πτει
b_2802960295,2.XER093,Xer_073_526v,4,ὁλαῆ ζυγοῦ
b_7032836325,1.Zavorda,zavorda_8091_57v,69,καθαρ(οῦ)
b_7032836325,1.Zavorda,zavorda_8106_72r,121,παιδί(ων) ἀθρ(οισ)μ(ός)
b_7032836325,1.Zavorda,zavorda_8101_66v,61,ἐμνησικάκ(ουν)
b_2802960295,2.XER093,Xer_077_535r,11,ὑποκάτωθεν
b_2802960295,2.XER093,Xer_061_503r,2,δικέλην
b_7032836325,1.Zavorda,zavorda_8098_64v,30,φοβίζ(ων)
b_7032836325,1.Zavorda,zavorda_8103_68v,118,"ξένοι πρᾶοι
ἥμεροι"
b_2802960295,2.XER093,Xer_026_433r,11,εὐχὴ
b_2802960295,2.XER093,Xer_074_529r,16,τῆς πλάνης
b_7032836325,1.Zavorda,zavorda_8108_73v,125,ἕτοιμ(όν) τε
b_2802960295,2.XER093,Xer_065_511r,28,χωρηὸς · δωτὴρ · κ(αὶ) διηκητῆς
b_7032836325,1.Zavorda,zavorda_8092_59r,16,ὁ καιρ(ὸς) καλεῖ
b_7032836325,1.Zavorda,zavorda_8090_57r,66,ἀσθεν(ές)
b_7032836325,1.Zavorda,zavorda_8099_66r,133,ἐπίπονα
b_7032836325,1.Zavorda,zavorda_8103_69r,1,πυκν(ῶς) ἔρχεσ<αι>
b_2802960295,2.XER093,Xer_064_509r,17,πρὸς τοῦτο
b_2802960295,2.XER093,Xer_008_396v,10,Βασίλϊσσα
b_2802960295,2.XER093,Xer_080_541r,14,"ἠγαπητὸς ·
ποθητός · κ(αὶ) μαθητῆς"
b_5553899179,3.EBE1082,EBE1082_066_47r,23,χωρίζειν
b_2802960295,2.XER093,Xer_050_480v,16,εἰσερχόμ(ενος)
b_7032836325,1.Zavorda,zavorda_8092_59r,49,ἀτελείωτ(ον)
b_7032836325,1.Zavorda,zavorda_8095_62r,131,πηδήσ(ας)
b_7032836325,1.Zavorda,zavorda_8106_71v,26,ὁ λα(ός)
b_2802960295,2.XER093,Xer_060_501r,4,παρασύρεις
b_7032836325,1.Zavorda,zavorda_8103_69r,147,ἑδραι(ῶν)
b_2802960295,2.XER093,Xer_035_450v,16,ὅτε · ὁπότε · κ(αὶ) ὅταν
b_7032836325,1.Zavorda,zavorda_8098_64v,29,ἄγαλμ<α>
b_5553899179,3.EBE1082,EBE1082_062_43r,16,μερισμός
b_2802960295,2.XER093,Xer_082_544v,4,ἐαὑτὸν
b_7032836325,1.Zavorda,zavorda_8107_73r,40,πύλ(ην)
b_7032836325,1.Zavorda,zavorda_8103_68v,105,διήγειρ(εν)
b_2802960295,2.XER093,Xer_050_481r,24,μὴ δὲ τί ποται
b_2802960295,2.XER093,Xer_025_431r,5,ξεράν
b_7032836325,1.Zavorda,zavorda_8098_64v,50,πορθοῦντ(ες) · ἢ συγκόπτον(τες)
b_2802960295,2.XER093,Xer_021_423r,8,"διὰ
τὸ δοῦναι κ(αὶ) ρέειν αἵμα"
b_7032836325,1.Zavorda,zavorda_8098_65r,143,δυστάραχον
b_7032836325,1.Zavorda,zavorda_8103_68v,12,"τ(ὴν) ἀστρ<ά>β(ην) ·
ἤ τοιτ(ὴν) ἐφεστρίδα · ἣν νῦν σέλ(αν) · (φησί)"
b_5553899179,3.EBE1082,EBE1082_052_33r,17,ὁλίγον
b_2802960295,2.XER093,Xer_064_509r,9,πρόλογος
b_7032836325,1.Zavorda,zavorda_8092_58v,43,ἅδην
b_7032836325,1.Zavorda,zavorda_8093_60r,114,τὸ κατα (γάρ)
b_2802960295,2.XER093,Xer_022_425r,19,"κατεπληττετο
κ(αὶ) ἔφριττεν κ(αὶ) ἐταράττετο"
b_2802960295,2.XER093,Xer_048_476v,23,"καλότυχος ·
κ(αὶ) εὐδαίμων"
b_5553899179,3.EBE1082,EBE1082_052_33r,24,ῥόπαλος| βακτηρία
b_7032836325,1.Zavorda,zavorda_8104_69v,162,ὄν(ομα) κύ(ριον)
b_2802960295,2.XER093,Xer_041_462v,5,προσδοκία
b_2802960295,2.XER093,Xer_033_446v,28,ὑψηλόφρονος
b_7032836325,1.Zavorda,zavorda_8095_61v,66,ἀπερρίψαμ(εν)
b_2802960295,2.XER093,Xer_032_444v,19,πλατῦναι
b_2802960295,2.XER093,Xer_037_455r,6,μαλία ἀν(θρώπ)ου
b_7032836325,1.Zavorda,zavorda_8092_59r,93,"ἄβουν(ον) ·
λόφοι (γὰρ) τὰ βουνί<α>"
b_2802960295,2.XER093,Xer_004_389r,14,πετρόδης τόπος
b_7032836325,1.Zavorda,zavorda_8096_63r,106,σκοτία
b_7032836325,1.Zavorda,zavorda_8091_58r,110,στενάζει
b_2802960295,2.XER093,Xer_010_400v,7,"διό
μνετ(αι) ὡς ὁ Πέτρος τὸ · οὐ μὴ σε ἀπαρνήσμαι ·
κ(αὶ) τ’ ἄλλα · κ(αὶ) ἀπολέγη με τον"
b_2802960295,2.XER093,Xer_027_434v,16,ἐλεὐθερωθήσεται
b_2802960295,2.XER093,Xer_011_403r,13,ἀποδείξας (καὶ) εἰπὼν κ(αὶ) λεγξας
b_2802960295,2.XER093,Xer_049_479r,23,"μεσίτην κ(αὶ)
ἐγγυητὴν"
b_2802960295,2.XER093,Xer_057_495r,32,περιορισμ(ένοις)
b_7032836325,1.Zavorda,zavorda_8103_69r,23,προφητεύει
b_2802960295,2.XER093,Xer_078_537r,6,ὑποκατάβασιν
b_2802960295,2.XER093,Xer_025_431r,8,δεσμοῖ κ(αὶ) βεβαιεῖ κ(αὶ) στηρίζει
b_2802960295,2.XER093,Xer_082_545r,18,ψευδολόγος
b_2802960295,2.XER093,Xer_079_539r,27,φωτοφόρος
b_7032836325,1.Zavorda,zavorda_8103_68v,123,καπήστρι(α)
b_2802960295,2.XER093,Xer_083_547r,6,ἠγόρασαν
b_2802960295,2.XER093,Xer_022_424v,10,ἔχθρα
b_2802960295,2.XER093,Xer_006_392v,10,ἀσύμφορον · μαρτῶν · ἀποτυχῶν
b_5553899179,3.EBE1082,EBE1082_065_45v,12,λειποτάκτης
b_2802960295,2.XER093,Xer_082_545r,16,διὰ τὸ ψοὰν ἄρειν
b_5553899179,3.EBE1082,EBE1082_070_50v,9,πλάγιον
b_5553899179,3.EBE1082,EBE1082_068_49r,30,οἰκονόμος
b_2802960295,2.XER093,Xer_034_449r,28,καθήμ(ενον)
b_2802960295,2.XER093,Xer_003_387r,30,"ἄτακτον · ἠ(γουν) τὸ μὴ
τάξιν ἔχον"
b_7032836325,1.Zavorda,zavorda_8091_57v,39,ἐδημηγόρει
b_2802960295,2.XER093,Xer_070_521r,15,σύγαγαι
b_2802960295,2.XER093,Xer_017_414v,9,ὁ ἐκ γῆς ζῶν
b_7032836325,1.Zavorda,zavorda_8104_70r,161,γέν(ει)<α> (καὶ) τιάρ(ας) τ(ῶν) ἀλεκτόρ(ων)
b_7032836325,1.Zavorda,zavorda_8093_59v,94,ἀκαταμάχητ(ον) δύναμϊν
b_7032836325,1.Zavorda,zavorda_8107_72v,38,τύπτ(ω) · ἢ (δια)λύ(ω)
b_2802960295,2.XER093,Xer_010_400v,6,παῦσαι
b_5553899179,3.EBE1082,EBE1082_056_37r,9,ἄγριος μέγας| βοῦς
b_2802960295,2.XER093,Xer_037_454v,23,τεταραγμ(ένος)
b_2802960295,2.XER093,Xer_013_407r,16,πνοῆ · γαλι(νη) · κ(αὶ) γαλινὸς ἀήρ
b_2802960295,2.XER093,Xer_055_491r,2,ἐξ οἴνου γενόμ(ενον)
b_7032836325,1.Zavorda,zavorda_8106_71v,96,ἡ μανί<α>
b_7032836325,1.Zavorda,zavorda_8107_73r,9,σκοτειν<ά>
b_2802960295,2.XER093,Xer_003_387r,5,εὐδί(αν)
b_7032836325,1.Zavorda,zavorda_8091_58r,28,διεγειρο(μένην)
b_2802960295,2.XER093,Xer_079_538v,6,μέσων δύο ὀρέων γῆς
b_2802960295,2.XER093,Xer_050_481r,2,σπουδάσω ἢ φροντίσω
b_2802960295,2.XER093,Xer_046_472v,22,ψεύστης
b_7032836325,1.Zavorda,zavorda_8092_58v,94,ὑδρορροαί
b_7032836325,1.Zavorda,zavorda_8105_70v,143,λεπτὴ φ(ω)ν<ή>
b_5553899179,3.EBE1082,EBE1082_052_32v,4,ἀποστρέφων| εἰς τοῦ πίσω
b_2802960295,2.XER093,Xer_010_400v,11,προσδοκία
b_7032836325,1.Zavorda,zavorda_8102_67v,80,ἐπικ(ιν)δύν(ου)
b_5553899179,3.EBE1082,EBE1082_062_43r,14,συνετῶς
b_7032836325,1.Zavorda,zavorda_8097_64r,87,ἀδελφή
b_7032836325,1.Zavorda,zavorda_8096_63r,98,ἀνίκητ(ος)
b_7032836325,1.Zavorda,zavorda_8094_60v,81,κα<τέν(αν)ντι>
b_7032836325,1.Zavorda,zavorda_8110_74v,139,κάθυγρ(ος)
b_7032836325,1.Zavorda,zavorda_8093_60r,72,ὁμοῦ βοσκηθ(έν)τ(ες) · νέμησ(ις) · ἡ βόσκησ(ις)
b_7032836325,1.Zavorda,zavorda_8102_67v,110,πραγμάτ(ων)
b_7032836325,1.Zavorda,zavorda_8099_66r,27,(κατὰ) ἕξ(ιν)
b_7032836325,1.Zavorda,zavorda_8098_64v,131,τ(ὴν) ἀπόδρασ(ιν)
b_2802960295,2.XER093,Xer_052_484v,20,ὕβρισ(εν)
b_7032836325,1.Zavorda,zavorda_8110_74v,138,"δοξάζ(ειν) ·
(οὕτως) ἔφη ὅμηρ(ος)"
b_2802960295,2.XER093,Xer_046_473r,12,τὸ ψευδὲς
b_7032836325,1.Zavorda,zavorda_8095_62r,121,"φλέβ<αι> ·
ἢ νέβρ(α)"
b_2802960295,2.XER093,Xer_054_489r,25,ὀργήσθησ(εν)
b_2802960295,2.XER093,Xer_074_529r,8,ταύτ(ην)
b_2802960295,2.XER093,Xer_027_435r,5,ἐγέννησ(εν)
b_2802960295,2.XER093,Xer_006_393r,14,τὸ χωρὶς ὑποψίας
b_2802960295,2.XER093,Xer_053_487r,7,ἀποφερόμ(ενος)
b_2802960295,2.XER093,Xer_006_393r,21,ἀβάπτιστος κ(αὶ) αμαθής
b_2802960295,2.XER093,Xer_076_532v,26,νίκος
b_7032836325,1.Zavorda,zavorda_8096_62v,16,καταρ(ῶν)
b_2802960295,2.XER093,Xer_044_468v,28,ἡ ἀγκάλη τῆς χειρὸς
b_7032836325,1.Zavorda,zavorda_8104_69v,161,βέλ<η>
b_7032836325,1.Zavorda,zavorda_8108_74r,124,"τὰ
κριτήρι<α>"
b_2802960295,2.XER093,Xer_049_479r,21,διὰ τοῦτο
b_7032836325,1.Zavorda,zavorda_8097_64r,15,τ(ὸν) βουν(ὸν)
b_7032836325,1.Zavorda,zavorda_8108_73v,42,ἡμ<α>ρτήκασ(ιν)
b_7032836325,1.Zavorda,zavorda_8094_61r,83,ὁ ἀνδρὶ ὅμοι(ος)
b_2802960295,2.XER093,Xer_004_388v,13,ἄφθαρτον
b_7032836325,1.Zavorda,zavorda_8102_68r,152,ἐυειδέστατ(ον) ἔμπειρ(ον)
b_7032836325,1.Zavorda,zavorda_8105_71r,62,ἄκρ(ον)
b_2802960295,2.XER093,Xer_063_507r,10,φυλακῆ
b_2802960295,2.XER093,Xer_003_386v,26,οἶμοι κ(αὶ) φεῦς
