BookID,BookName,PageName,IDAnnot,LemmaTranscription,DefinitionTranscription
b_2802960295,2.XER093,Xer_041_463r,16,κατασφὰς,καθ’ ἑαυτοὺς
b_2802960295,2.XER093,Xer_041_463r,17,κατασχολὴν,καταφροντὴν κ(αὶ) κατὰ φόβον
b_2802960295,2.XER093,Xer_041_463r,18,καταρυχόμ(ενος),καταπονούμ(ενος)
b_2802960295,2.XER093,Xer_041_463r,19,καταύκασον,καταπράϋνον · κ(αὶ) κατάλαμψον
b_2802960295,2.XER093,Xer_041_463r,2,κατάξης,ἀρχεύσης
b_2802960295,2.XER093,Xer_041_463r,20,κατεύνασας,κοιμήσας · κ(αὶ) καταπραΰνας
b_2802960295,2.XER093,Xer_041_463r,21,καταφοιτῆσαι,παραγενέσθαι
b_2802960295,2.XER093,Xer_041_463r,22,καταφόρως,φανερῶς
b_2802960295,2.XER093,Xer_041_463r,23,καταφρονήσαντες,ἀμελήσαντες
b_2802960295,2.XER093,Xer_041_463r,24,κατέδυ,κατεποντίσθη
b_2802960295,2.XER093,Xer_041_463r,3,καταρδῶ,ποτίζω
b_2802960295,2.XER093,Xer_041_463r,4,καταπέλται,"εἶδος βασανιστηρίου ὡς ὅπλον
χαλκοῦν"
b_2802960295,2.XER093,Xer_041_463r,5,κατάντη,κατάφοροι τόποι
b_2802960295,2.XER093,Xer_041_463r,6,κανάτη,(δὲ) λέγονται πάλιν οἱ ἀνάφοροι τόποι
b_2802960295,2.XER093,Xer_041_463r,7,καταμωκήσεται,καταγελάσετ(αι)
b_2802960295,2.XER093,Xer_041_463r,8,καταρυγῶσιν,καταβλέψωσιν
b_2802960295,2.XER093,Xer_041_463r,9,κατασοβοῖ,καταδιώκει
b_2802960295,2.XER093,Xer_042_464v,1,κατέδον,κατήσθιον
b_2802960295,2.XER093,Xer_042_464v,10,κατεῤῥιγότα,πεῤῥιῤῥιγομένα
b_2802960295,2.XER093,Xer_042_464v,11,κατερεύγεσθαι,καταλέγει κ(αὶ) κατ’ ἐπαίρεσθαι
b_2802960295,2.XER093,Xer_042_464v,12,κατευνεῖσθαι,καταπραΰνεσθ(αι)
b_2802960295,2.XER093,Xer_042_464v,13,κατευθύνοντι,εὐοδοῦντι
b_2802960295,2.XER093,Xer_042_464v,14,κάτεισ(ον),κατέρχετ(αι)
b_2802960295,2.XER093,Xer_042_464v,15,κατεσκεύαζε,ηὑτρέπιζε
b_2802960295,2.XER093,Xer_042_464v,16,κατεβρόντησεν,κατήχησεν · κατεβόησεν · κατεκτύπησεν · κατέξανε · συνέτριψεν
b_2802960295,2.XER093,Xer_042_464v,17,κατέχομαι,κατέχομαι
b_2802960295,2.XER093,Xer_042_464v,18,κατεσχέθη,κατεκλείσθη · κατεκρατήθη · ὥστε κατεδεσμεύθη · μὴ ἔχων πλέον ἔξοδον ἢ ἀπόλυσιν
b_2802960295,2.XER093,Xer_042_464v,19,κατειχόμεθα,ἐκρατοῦμεθα
b_2802960295,2.XER093,Xer_042_464v,2,κατέδεσθ(αι),καταδαπανήσατε κ(αὶ) ἐκτρίψατε
b_2802960295,2.XER093,Xer_042_464v,20,κατείπειγον,ἔσπευδον
b_2802960295,2.XER093,Xer_042_464v,21,κατῆρας,κατῆλθας
b_2802960295,2.XER093,Xer_042_464v,22,κατηλγαϊσμ(ένος),γυμνασμ(ένος)
b_2802960295,2.XER093,Xer_042_464v,23,κατηγορία,ἡ κατά τινος παρ’ ἐχθροῦ κακίστη διαβολῆ κ(αὶ) ἔμφασις·κ(αὶ) τρανῆ φανέρωσις τοῦ πράγματος·οἷο·ἀγαθ
b_2802960295,2.XER093,Xer_042_464v,3,καθήπασιν,ἐξεπλάγησαν
b_2802960295,2.XER093,Xer_042_464v,4,καθειρμ(ένος),ἐγκεκλεισμ(ένος)
b_2802960295,2.XER093,Xer_042_464v,5,κατεπλάγει,ἐθαμβήθη
b_2802960295,2.XER093,Xer_042_464v,6,κατέλιξεν,κατέπαυσεν
b_2802960295,2.XER093,Xer_042_464v,7,κατείργων,κολύ(ων) κ(αὶ) κρατῶν
b_2802960295,2.XER093,Xer_042_464v,8,κατεσκιλὸς,ἀδύνατος · κ(αὶ) ψυγμ(ένος)
b_2802960295,2.XER093,Xer_042_464v,9,καθεστιγμ(ένος),μεμϊσημ(ένος)
b_2802960295,2.XER093,Xer_042_465r,1,κατηφῆς,"στυγνὸς ἐν
λύπη"
b_2802960295,2.XER093,Xer_042_465r,10,κατόδυνος,λυπηρὸς
b_2802960295,2.XER093,Xer_042_465r,11,κατοῤῥυγῶσιν,ταφῶσιν
b_2802960295,2.XER093,Xer_042_465r,12,κέχρημαι,δανείζομαι
b_2802960295,2.XER093,Xer_042_465r,13,κεχρηματικέναι,προφητεῦσαι
b_2802960295,2.XER093,Xer_042_465r,14,κεκοινωμ(ένους),μελειασμένους
b_2802960295,2.XER093,Xer_042_465r,15,κεκμηκότα,παρακαθήμ(ενον)·κ(αὶ) ἐγκαμόντα κ(αὶ) γεγηρακότα·κ(αὶ) ἀδυνατήσαντα·κ(αὶ) προκοπιάσαντα·κ(αὶ) ἀτον
b_2802960295,2.XER093,Xer_042_465r,16,κέρας,δύναμϊς
b_2802960295,2.XER093,Xer_042_465r,17,κερδῶ,θ(εὸ)ς τῶν ἐλήνων
b_2802960295,2.XER093,Xer_042_465r,18,κέρδιον,ὁφελιμότερον
b_2802960295,2.XER093,Xer_042_465r,19,κεφάλαιως,ζήτημα
b_2802960295,2.XER093,Xer_042_465r,2,κατοικτίζεται,ἐλέους δέεται
b_2802960295,2.XER093,Xer_042_465r,20,κεραυνὸς,τὸ τοῦ διὸς ἀμυντήριον · ἢ χάλαζα
b_2802960295,2.XER093,Xer_042_465r,21,κεφαλαίωσον,συντόμησον
b_2802960295,2.XER093,Xer_042_465r,22,κερκοπεῖν,ἀσθενεῖν
b_2802960295,2.XER093,Xer_042_465r,23,κειμήλια,"τὰ ἀπόκρυφα
χρήματα"
b_2802960295,2.XER093,Xer_042_465r,24,κεκραμ(ένος),"κουρευμ(ένος) · ἠ(γουν) κιωμέν(ας)
τρίχας ἔχων"
b_2802960295,2.XER093,Xer_042_465r,25,κέαρ,ψυχὴ
b_2802960295,2.XER093,Xer_042_465r,3,κατηύγασ(εν),κατήστραψεν
b_2802960295,2.XER093,Xer_042_465r,4,κατόπιν,ὄπισθεν · ὀπίσω
b_2802960295,2.XER093,Xer_042_465r,5,κατόλισθεν,κατέπεσ(εν)
b_2802960295,2.XER093,Xer_042_465r,6,κατοπτεύοντες,ὁρῶντ(ες)
b_2802960295,2.XER093,Xer_042_465r,7,κατεκμικὸς,κάμινον
b_2802960295,2.XER093,Xer_042_465r,8,καχεξία,λύπη · νόσος
b_2802960295,2.XER093,Xer_042_465r,9,κἀῤῥωστία,κ(αὶ) κακῆ ἔξις
b_2802960295,2.XER093,Xer_043_466v,1,κείρεται,"κουρεύετ(αι) κ(αὶ) ξύρεται
τὰ μαλία"
b_2802960295,2.XER093,Xer_043_466v,10,κέλαδος,θόρυβος
b_2802960295,2.XER093,Xer_043_466v,11,κέρωψ,"ἀπατεῶν · ἢ κ(αὶ) γένος
πυθήκου"
b_2802960295,2.XER093,Xer_043_466v,12,κεκόπακεν,ἔπαυσ(εν)
b_2802960295,2.XER093,Xer_043_466v,13,κελλαδοῦσιν,ἠχοῦσιν
b_2802960295,2.XER093,Xer_043_466v,14,κεκόλαπτε,γέγλυπτε
b_2802960295,2.XER093,Xer_043_466v,15,κενεώνες,σπλάγχνα
b_2802960295,2.XER093,Xer_043_466v,16,κεκυφότα,"κύψαντα · ἢ
ταπειν(ὸν)"
b_2802960295,2.XER093,Xer_043_466v,17,κερδάλαιον,ποικίλον κ(αὶ) πανούργον
b_2802960295,2.XER093,Xer_043_466v,18,κενοῦται,ταπεινοῦται
b_2802960295,2.XER093,Xer_043_466v,19,κενὸν,κούφον κ(αὶ) μάταιον κ(αὶ) ἐλλατούμ(ενον)
b_2802960295,2.XER093,Xer_043_466v,2,κειρέσθωσοι,κοπτέσθωσι
b_2802960295,2.XER093,Xer_043_466v,20,κένωσις,"ξένη κατάβασις θαυμαστῆ · ὡς τῆς θεότητος πρὸς τὴν
ἀγίαν θ(εοτόκ)ον"
b_2802960295,2.XER093,Xer_043_466v,21,κεραέστης,πανούργος
b_2802960295,2.XER093,Xer_043_466v,22,κερανὺς,κεράσας · ἠ(γουν) ενώσας
b_2802960295,2.XER093,Xer_043_466v,23,κέρκος,οὐρά
b_2802960295,2.XER093,Xer_043_466v,25,κεράσατε,κόψεται
b_2802960295,2.XER093,Xer_043_466v,26,κεύδαι,κρύπτει
b_2802960295,2.XER093,Xer_043_466v,27,κεύθεται,κρύπτεται
b_2802960295,2.XER093,Xer_043_466v,28,κεπφωθεὶς,ἐπαρθεὶς · ἔστιν δὲ ὁ κέπφος
b_2802960295,2.XER093,Xer_043_466v,3,κεντηρί(ων),ἐκατόνταρχος
b_2802960295,2.XER093,Xer_043_466v,4,κεντρίζει,κεντρόνει
b_2802960295,2.XER093,Xer_043_466v,5,κερκίδες,ῥόκαι γυναικ(ῶν)
b_2802960295,2.XER093,Xer_043_466v,6,κεράννυσιν,κερνὰ
b_2802960295,2.XER093,Xer_043_466v,7,κεράσας,ἑνώσας · συνάψας
b_2802960295,2.XER093,Xer_043_466v,8,κερτομεῖ,"χλευάζει · ἢγουν
ὑβρίζει"
b_2802960295,2.XER093,Xer_043_466v,9,κεκρύφει,συνέλαβεν · ἔκρυψεν
b_2802960295,2.XER093,Xer_043_467r,1,κεχηνότες,χάσκοντες κ(αὶ) προσδοκοῦντες
b_2802960295,2.XER093,Xer_043_467r,10,κικλὶς,ἡ κόσμισις τῆς ἐκκλησίας
b_2802960295,2.XER093,Xer_043_467r,11,κίνσου,νόμισμα
b_2802960295,2.XER093,Xer_043_467r,12,κιδᾶνται,σκεδάνυται · σκοπίζεται
b_2802960295,2.XER093,Xer_043_467r,13,κιναιδὸς,ἀπολλώμ(ενος) · ἀσελγῆς
b_2802960295,2.XER093,Xer_043_467r,14,κηρκὸς,καπελέτης · ἱέραξ
b_2802960295,2.XER093,Xer_043_467r,15,κιβδηλον,ἀδόκιμον κ(αὶ) ἀκάθαρτον κ(αὶ) νῶθον
b_2802960295,2.XER093,Xer_043_467r,16,κίδαρις,εἶδος καμελαυχίου
b_2802960295,2.XER093,Xer_043_467r,17,κλητὸς,καλεστὸς
b_2802960295,2.XER093,Xer_043_467r,18,κληροδοτῆ,λαχμῶ κ(αὶ) μερίδι καθ’ ὑποβάλλει
b_2802960295,2.XER093,Xer_043_467r,19,κλησιάδες,αἰ δίπτυχαι θύραι
b_2802960295,2.XER093,Xer_043_467r,2,κηδαιμονία,πρόνι κ(αὶ) φροντὶς
b_2802960295,2.XER093,Xer_043_467r,20,κλήτος,δόξα
b_2802960295,2.XER093,Xer_043_467r,21,κλίσεσ(ον),τὸ μεταπίπτειν
b_2802960295,2.XER093,Xer_043_467r,22,κλήτος,τὸ μερός
b_2802960295,2.XER093,Xer_043_467r,23,κλητῆ,ὡς παρὰ θ(εο)ὺ κληθῆσαι
b_2802960295,2.XER093,Xer_043_467r,24,κλέος,δόξα
b_2802960295,2.XER093,Xer_043_467r,25,κλῆθρα,"μοχλοὶ
κ(αὶ) ἀσφαλεία · ἠ(γουν) κλειδόματα"
b_2802960295,2.XER093,Xer_043_467r,26,κλαυθημηρίζει,κλαίοι παιδικῶς
b_2802960295,2.XER093,Xer_043_467r,27,κλεινὸς,ἔνδοξος
b_2802960295,2.XER093,Xer_043_467r,3,κήδεται,φροντίζει
b_2802960295,2.XER093,Xer_043_467r,4,κηδιά,ταφῆ
b_2802960295,2.XER093,Xer_043_467r,5,κηδέστις,γαμβρὸς
b_2802960295,2.XER093,Xer_043_467r,6,κήδομαι,φροντίζω
b_2802960295,2.XER093,Xer_043_467r,7,κήδος,ὁ φροντὶς · κ(αὶ) ἡ συναλλαγῆ τοῦ γάμου
b_2802960295,2.XER093,Xer_043_467r,8,κήρα,ψυχῆ
b_2802960295,2.XER093,Xer_043_467r,9,κοινουμ(ένη),ναλλοιουμ(ένη)
b_2802960295,2.XER093,Xer_044_468v,1,κλεψύδρα,"ὄργανον ἀστρονομικὸν · ἐν ᾧ κ(αὶ) αἰῶραι
μετροῦνται"
b_2802960295,2.XER093,Xer_044_468v,10,κνῆμαι,τὰ γόνατα
b_2802960295,2.XER093,Xer_044_468v,11,κνῆσα,ἡ λὺπα τοῦ ὁψιτοῦ κρέατος
b_2802960295,2.XER093,Xer_044_468v,12,κνίζειν,κατατέμνειν
b_2802960295,2.XER093,Xer_044_468v,15,κνῆσα,ἡ λὺπα τοῦ ὁψιτοῦ κρέατος
b_2802960295,2.XER093,Xer_044_468v,16,κνίζειν,κατατέμνειν
b_2802960295,2.XER093,Xer_044_468v,17,κνήδολα,"μικρὰ ζῶα · ἢ θηρία · κϋρί(ως) δέ τὰ
θαλάσσια (ἐστὶ) πῆ δὲ τὰ χερσαῖα"
b_2802960295,2.XER093,Xer_044_468v,18,κνηθόμ(ενοι),θελγόμ(ενοι) ἐν γλυκίσις λόγοις
b_2802960295,2.XER093,Xer_044_468v,19,κόλοψ,κλέπτης
b_2802960295,2.XER093,Xer_044_468v,2,κλητοί,καλεστοὶ
b_2802960295,2.XER093,Xer_044_468v,20,κόθρον,"τὸ ὑπόδημα ὅπερ πιάνει κ(αὶ) εἰς τοὺς δύο
πόδας"
b_2802960295,2.XER093,Xer_044_468v,21,κολυβιστῆς,τραπεζήτης
b_2802960295,2.XER093,Xer_044_468v,22,κομψί(ας),καλλοπίδως · ἢ πιθανολογί(ας)
b_2802960295,2.XER093,Xer_044_468v,23,κομψὸς,πιθανολόγος · ἢ ὁ μετα γέλωτος ἐπέζων τινὰ ἢ διασύρων
b_2802960295,2.XER093,Xer_044_468v,24,κόμπος,καύχησις · κ(αὶ) κενοδοξία
b_2802960295,2.XER093,Xer_044_468v,25,κοιλάδες,τόπος βαθὺς · ὥσπερ ῤῥύσις ποταμοῦ
b_2802960295,2.XER093,Xer_044_468v,26,κοινεῖον,πορνεῖον
b_2802960295,2.XER093,Xer_044_468v,27,κολοφ(ὸν),ἀκρότατον κακὸν
b_2802960295,2.XER093,Xer_044_468v,28,κόλπος,ἡ ἀγκάλη τῆς χειρὸς
b_2802960295,2.XER093,Xer_044_468v,29,κοίρανος,βασιλεὺς
b_2802960295,2.XER093,Xer_044_468v,3,κλητῆρες,μάρτυρες
b_2802960295,2.XER093,Xer_044_468v,30,κομβιτικαῖς,ἐπιπλαστικαῖς
b_2802960295,2.XER093,Xer_044_468v,31,κομισάμ(ενος),λαβὼν
b_2802960295,2.XER093,Xer_044_468v,4,κλητίαν,σκηναὶ
b_2802960295,2.XER093,Xer_044_468v,5,κλονουμ(ένου),ταρασσομ(ένου)
b_2802960295,2.XER093,Xer_044_468v,6,κλύσις,κατάκλυσις · ἠ(γουν) κατακλυσμὸς
b_2802960295,2.XER093,Xer_044_468v,7,κλυοῖ,σίδαρα ποδῶν
b_2802960295,2.XER093,Xer_044_468v,8,κλυδόνιον,κύμα
b_2802960295,2.XER093,Xer_044_468v,9,κλύσιων,τρυφερὸν παραδείσ(ον)
b_2802960295,2.XER093,Xer_044_469r,1,κομῶντα,θάλοντα
b_2802960295,2.XER093,Xer_044_469r,10,κούφον,"τὸ ἐλαφρὸν · κ(αὶ) κουφότατ(ον) ·
τὸ ἐλαφρότατον"
b_2802960295,2.XER093,Xer_044_469r,11,κόδιον,δέρμα
b_2802960295,2.XER093,Xer_044_469r,12,κορωνὶς,"κυρί(ως) λέγεται ἡ ἀκρόρια ·
ἠ(γουν) ἄκρα τοῦ ὄρους · ἢ τὸ τελευταῖον τῆς οἰκοδομῆς ἐπίθεμα · κ(αὶ)"
b_2802960295,2.XER093,Xer_044_469r,13,κορύβαντ(ες),ὀρχισταὶ κιμενόμ(ενοι)
b_2802960295,2.XER093,Xer_044_469r,14,κορυβαντιῶσιν,μαίνονται
b_2802960295,2.XER093,Xer_044_469r,15,κορυνὶς,ῥαῦδος
b_2802960295,2.XER093,Xer_044_469r,16,κοτιόνυσα,ὀργιζόμ(ενον)
b_2802960295,2.XER093,Xer_044_469r,17,κοτίνη,ἀγριελαία
b_2802960295,2.XER093,Xer_044_469r,18,κότινος,ἐλαί(ας) στέφανος
b_2802960295,2.XER093,Xer_044_469r,19,κούροις,παρθένοις
b_2802960295,2.XER093,Xer_044_469r,2,κομιδὴ,"πάνυ κ(αὶ) λί(αν) παντελῶς 
κ(αὶ) φανερῶς · κ(αὶ) σαφῶς"
b_2802960295,2.XER093,Xer_044_469r,20,κουροτρόφος,παιδοτρόφος
b_2802960295,2.XER093,Xer_044_469r,21,κούρους,νεότερους
b_2802960295,2.XER093,Xer_044_469r,22,κορεῖν,κοσμεῖν
b_2802960295,2.XER093,Xer_044_469r,23,κουστωδία,σύστημα στρατιωτικ(ὸν)
b_2802960295,2.XER093,Xer_044_469r,24,κρατύνει,ἰσχυροποιεῖ
b_2802960295,2.XER093,Xer_044_469r,3,κόμη,"ἡ κεφαλῆ · ἢ αἰ
τρίχαι"
b_2802960295,2.XER093,Xer_044_469r,4,κοίταις,γυναικίαις ἐπιθυμίαις
b_2802960295,2.XER093,Xer_044_469r,5,κομπάζειν,"ἀλαζονεύειν · κ(αὶ) φαντάζεται · κ(αὶ) κενοδοξεῖν ·
κ(αὶ) καυχάσθ(αι)"
b_2802960295,2.XER093,Xer_044_469r,6,καμπηρὸν,καυχηστικ(ὸν)
b_2802960295,2.XER093,Xer_044_469r,7,κόρη,"ἡ
κόρη τοῦ ὁφθαλμοῦ"
b_2802960295,2.XER093,Xer_044_469r,8,κόρη,τὸ κοράσιον
b_2802960295,2.XER093,Xer_044_469r,9,κὰκόῤῥη διὰ τοῦ δῖς ρ͞ρ ὁ αὐχένας,"ἢ ἡ σιαγόνα · ἢ
γνάθος · ἀπὸ τῆς τριχώσεως δὲ εἴρητ(αι) τῆς μήνιγγος
κατιόυσης"
b_2802960295,2.XER093,Xer_045_470v,1,κραδαίν(ων),σείων · δονοῦν · κράσεως
b_2802960295,2.XER093,Xer_045_470v,10,κρηπὶς στήριγμα,κ(αὶ) ὑπόβαθρον θεμέλιον
b_2802960295,2.XER093,Xer_045_470v,11,κρονὸς,"τὸ σεληνάρι(ον)
ὅπου τρέχει ἀπ’ αὐτοῦ τὸ νερ(ὸν)"
b_2802960295,2.XER093,Xer_045_470v,12,κριτήζει,δεύγετ(αι)
b_2802960295,2.XER093,Xer_045_470v,13,κρότος,φωνῆ · ἦχος · κτύπος · ταραχῆ · κ(αὶ) ἔπαινος
b_2802960295,2.XER093,Xer_045_470v,14,κρυμὸς,παγετὸς
b_2802960295,2.XER093,Xer_045_470v,15,κρύβδην,"κρυφί(ως) ·
κ(αὶ) λαθραί(ως)"
b_2802960295,2.XER093,Xer_045_470v,16,κρυπτάδιος,ἀρχαῖος
b_2802960295,2.XER093,Xer_045_470v,17,κρύσταλος,τὸ πεπηγῶς ὕδωρ
b_2802960295,2.XER093,Xer_045_470v,18,κτεῖναι,φονεῦσ(αι)
b_2802960295,2.XER093,Xer_045_470v,19,κτώμ(ενοι),κτιζόμ(ενοι)
b_2802960295,2.XER093,Xer_045_470v,2,κράτιστον,παντοδύναμον
b_2802960295,2.XER093,Xer_045_470v,20,κτὶς,κτένιον
b_2802960295,2.XER093,Xer_045_470v,21,κναν(ὸν),μελαν(ὸν)
b_2802960295,2.XER093,Xer_045_470v,22,κϋβεῦσαι,πέξαι · ταυλίσαι
b_2802960295,2.XER093,Xer_045_470v,23,κύβοις,ταυλί(οις)
b_2802960295,2.XER093,Xer_045_470v,3,κρήνας,πηγὰς
b_2802960295,2.XER093,Xer_045_470v,4,κρίκοις,κρικέλια
b_2802960295,2.XER093,Xer_045_470v,5,κρῖμα,"τὸ κατάκριμα · κ(αὶ) ἡ καταδίκει ·
ὡς τὸ κρίμα ἑαυτῷ ἐσθίει κ(αὶ) πίνει · κ(αὶ) ἡ κρίσϊς κ(αὶ) ἡ 
δί"
b_2802960295,2.XER093,Xer_045_470v,6,κρηπὶς,"τοῦ θυσιαστηρίου ἐστιν ἡ βθμοὶς · ἀφ’ ἧς εἰσί
ασιν ἐπὶ τὸ θυσιαστήριον"
b_2802960295,2.XER093,Xer_045_470v,7,κράσπεδον,τὸ ἄκρον τοῦ ἱματίου
b_2802960295,2.XER093,Xer_045_470v,8,κράμμα,κέρασμα · ἕνωμα
b_2802960295,2.XER093,Xer_045_470v,9,κραιπάλη,τρυφῆ κ(αὶ) μέθη
b_2802960295,2.XER093,Xer_045_471r,1,κύβει,"λέγονται τὰ ζάρια · ἐξ οὗ κ(αὶ) κϋβοισταὶ οἱ
ζαρισταὶ"
b_2802960295,2.XER093,Xer_045_471r,10,κυπρίζουσα,ἀνθοῦσα
b_2802960295,2.XER093,Xer_045_471r,11,κυρεί(ας),δυναστεί(ας) · δυνάμεως
b_2802960295,2.XER093,Xer_045_471r,12,κύρος,"βευ
αίωσις κ(αὶ) ἐξουσία
βευαίωσις κ(αὶ) ἐξουσία"
b_2802960295,2.XER093,Xer_045_471r,13,κύριον,θ(εὸ)ν
b_2802960295,2.XER093,Xer_045_471r,14,κοκύουσι,θρηνούσιν
b_2802960295,2.XER093,Xer_045_471r,15,κυρίως,"πρῶτος · κ(αὶ) μόνος ·
καὶ ἀληθῶς"
b_2802960295,2.XER093,Xer_045_471r,16,κοκυτὸς,θρήνος
b_2802960295,2.XER093,Xer_045_471r,17,κομιδῆ,λί(αν) κ(αὶ) παντελῶς
b_2802960295,2.XER093,Xer_045_471r,18,κατεάτεσιν,κτίμασιν
b_2802960295,2.XER093,Xer_045_471r,19,κυροῦται,βεβαιοῦται · ὁρκίζεται
b_2802960295,2.XER093,Xer_045_471r,2,κύδος,δόξα
b_2802960295,2.XER093,Xer_045_471r,20,κύφωνι,λίθος στρογγυλὸς · κ(αὶ) ὁ ζυγὸς τῶν βοῶν
b_2802960295,2.XER093,Xer_045_471r,21,κυάθους,ἀντλητήρια
b_2802960295,2.XER093,Xer_045_471r,22,κυνόμιλα,σκυλόμιγα
b_2802960295,2.XER093,Xer_045_471r,23,κῦροι,ὀρχισμοὶ
b_2802960295,2.XER093,Xer_045_471r,24,κωμοδοῖ,λοιδωρεῖ
b_2802960295,2.XER093,Xer_045_471r,25,κωφῶ,ἀήχω
b_2802960295,2.XER093,Xer_045_471r,3,κυμαινομένη γῆ,"ὑπεστρωμ(ένη) κ(αὶ) κεκαλυμένη τοῖς ὕδασι γῆ ·
ἢ ταρασσομ(ένη) · ὡς τὸ · ἡ γῆ συνταρασσομ(ένη) κ(αὶ)"
b_2802960295,2.XER093,Xer_045_471r,4,κύδιον,ἔνδοξον
b_2802960295,2.XER093,Xer_045_471r,5,κύκλα,καμβαλῶν · δύκτια καταβαλῶν κ(αὶ) καταργήσας
b_2802960295,2.XER093,Xer_045_471r,6,κύλιξ,! τὸ ποτήριον · ἐξ οὗ κ(αὶ) κύλικα τὸ ὑάλιν(ον) ποτήριον
b_2802960295,2.XER093,Xer_045_471r,7,κυλινδούμ(ενος),κϋλιόμ(ενος)
b_2802960295,2.XER093,Xer_045_471r,8,κυμαίνεται,ταράσσεται
b_2802960295,2.XER093,Xer_045_471r,9,κύνοπα,ἀναιδέστατον
b_2802960295,2.XER093,Xer_046_472v,1,κῶμος,δεῖπνος ἢγουν βρῶμα · φαγίον
b_2802960295,2.XER093,Xer_046_472v,10,λαφύξας,καταπιῶν
b_2802960295,2.XER093,Xer_046_472v,11,λαγνεία,πορνεία
b_2802960295,2.XER093,Xer_046_472v,12,λαθριδὸν,κρυφί(ως)
b_2802960295,2.XER093,Xer_046_472v,13,λαγνὸς,πόρνος · αἰσχρὸς πρὸς τὰ ἀφροδήσια
b_2802960295,2.XER093,Xer_046_472v,14,λάθραι,κλεψίαι
b_2802960295,2.XER093,Xer_046_472v,15,λάτρης,δοῦλος κ(αὶ) πρεσβευτὴς κ(αὶ) δεκτῆς
b_2802960295,2.XER093,Xer_046_472v,16,λατρεία,δουλεία
b_2802960295,2.XER093,Xer_046_472v,17,λαίλαμψαι,συστροφῆ ἀνέμου κ(αὶ) σκότος
b_2802960295,2.XER093,Xer_046_472v,18,λαίφος,ἱμάτιον ἐπιαρμένον
b_2802960295,2.XER093,Xer_046_472v,19,λαιὸν,ἀριστερὸν
b_2802960295,2.XER093,Xer_046_472v,2,κῶμη,ἡ χώρα
b_2802960295,2.XER093,Xer_046_472v,20,λάσιος,δασύστηθος
b_2802960295,2.XER093,Xer_046_472v,21,λαίμαργος,φάγος · μανιώδεις
b_2802960295,2.XER093,Xer_046_472v,22,λαπιστὴς,ψεύστης
b_2802960295,2.XER093,Xer_046_472v,23,λαμηρὸν,κομψὸν κ(αὶ) λαμπρὸν
b_2802960295,2.XER093,Xer_046_472v,24,λεύτιον,"ἠ(γουν) χιτῶνος ἤμιση ·
τὰ ἀπὸ τῆς ὀσφῦος μέχρϊ τῶν ποδῶν περιστέλλ(ων)"
b_2802960295,2.XER093,Xer_046_472v,25,λέτμα,πέραμα
b_2802960295,2.XER093,Xer_046_472v,26,λέκυρος,τὸ λεύτιον τοῦ ὠοῦ
b_2802960295,2.XER093,Xer_046_472v,3,κωμοδία,ὕβρις
b_2802960295,2.XER093,Xer_046_472v,4,κώνιον,θανάσιμον · φάρμακον
b_2802960295,2.XER093,Xer_046_472v,5,λαβύρινθον,"σπήλαιον δυσὲβακτον · ἢ χλοροειδὴς
τόπος"
b_2802960295,2.XER093,Xer_046_472v,6,λαβόμ(ενος),δραξάμ(ενος)
b_2802960295,2.XER093,Xer_046_472v,7,λαβρὸς,σφοδρῶς
b_2802960295,2.XER093,Xer_046_472v,8,λάτρις,προσκευνητὴς · δοῦλος
b_2802960295,2.XER093,Xer_046_472v,9,λάφυρα,"τὰ ἀπὸ
τῶν ζόντων αἰχμαλωτιζόμ(ενα)"
b_2802960295,2.XER093,Xer_046_473r,1,λεπτὰ,τὰ ἀσσαρία · ἠ(γουν) τὰ νουμία · ἄπερ κ(αὶ) ὁβολοῖ καλοῦνται
b_2802960295,2.XER093,Xer_046_473r,10,λευσχήμ(ων),λευκοφόρος · φωτοφόροςλευκοφόρος · φωτοφόρος
b_2802960295,2.XER093,Xer_046_473r,11,λεκαίνειν,ὁμαλίζειν
b_2802960295,2.XER093,Xer_046_473r,12,λεληθὸς,τὸ ψευδὲς
b_2802960295,2.XER093,Xer_046_473r,13,λέσχη,"φλυαρία ·
κ(αὶ) ὑπολογία"
b_2802960295,2.XER093,Xer_046_473r,14,λέρος,δερμάτιον
b_2802960295,2.XER093,Xer_046_473r,15,λέγω,"τὸ
καλῶ · κ(αὶ) τῷ μετρῷ κ(αὶ) τὸ κοιμῶμαι · κ(αὶ) σύλλεγω ·
(καὶ) τὸ λανχάνω · κ(αὶ) τὸ φροντίζω"
b_2802960295,2.XER093,Xer_046_473r,16,λέχος,ἡ κοίτη
b_2802960295,2.XER093,Xer_046_473r,17,λεγεώνος,μυρίαι μυριάδες · κ(αὶ) ἄλλως λεγεῶν λέγετ(αι) ἐξακισχίλιοι ἀριθμὸν
b_2802960295,2.XER093,Xer_046_473r,18,λειμῶν,παράδεισος
b_2802960295,2.XER093,Xer_046_473r,19,λεύτης,διάκονος
b_2802960295,2.XER093,Xer_046_473r,2,λεῖον,ὁμαλόν
b_2802960295,2.XER093,Xer_046_473r,20,λήγει,παύει
b_2802960295,2.XER093,Xer_046_473r,21,λήθη,λαθασμὸς
b_2802960295,2.XER093,Xer_046_473r,22,λιὴζεται,"κουρέυει · αἰ
χμαλωτίζει
κουρέυει · αἰχμαλωτίζει"
b_2802960295,2.XER093,Xer_046_473r,23,λημμάτ(ων),δωρημάτ(ων)
